ID,Type,Criticality,Source,AssetValue,CVE,CVSS,History,HistoryNote,MITRE_Code,MITRE_Name,Timestamp,Recommendations
1,BruteForce,Critical,MailServer-05,7,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-05 14:43:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
338,BruteForce,Critical,WebServer-03,7,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-13 14:14:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
339,BruteForce,Low,AppServer-06,6,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-29 22:52:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
340,BruteForce,Medium,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-18 21:19:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
341,BruteForce,Medium,LaptopUser-10,2,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-27 23:43:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
342,BruteForce,Low,AppServer-06,6,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-14 20:44:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
343,BruteForce,Critical,Workstation-07,4,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-21 10:15:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
344,BruteForce,Low,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-25 05:26:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
345,BruteForce,Low,DomainController-01,10,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-09 22:21:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
346,DataExfiltration,High,AppServer-06,6,CVE-2024-21338,7.8,True,Unusual outbound traffic spike last week,T1041,Exfiltration Over C2 Channel,2024-11-09 09:03:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
347,BruteForce,Low,LaptopUser-10,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-26 07:46:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
348,BruteForce,Low,FileServer-02,8,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-01 21:13:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
349,DataExfiltration,Low,DatabaseServer-04,9,None,0.0,True,Unusual outbound traffic spike last week,T1041,Exfiltration Over C2 Channel,2024-11-30 22:38:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
350,BruteForce,Low,FileServer-02,8,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-13 07:24:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
351,BruteForce,Low,MailServer-05,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-22 11:29:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
352,DataExfiltration,Medium,Workstation-08,4,None,0.0,False,No prior exfiltration events,T1041,Exfiltration Over C2 Channel,2024-11-09 22:23:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
353,BruteForce,Medium,FileServer-02,8,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-24 20:59:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
354,BruteForce,Critical,MailServer-05,7,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-11 01:24:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
355,BruteForce,Low,LaptopUser-09,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-22 02:46:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
356,BruteForce,Low,DomainController-01,10,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-24 13:31:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
357,Malware,Medium,WebServer-03,7,None,0.0,True,Similar incident 2 months ago on same subnet,T1059,Command and Scripting Interpreter,2024-11-04 10:52:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
358,BruteForce,Critical,Workstation-07,4,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-11 02:04:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
359,BruteForce,Low,LaptopUser-09,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-27 14:40:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
360,BruteForce,Low,Workstation-08,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-23 22:35:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
361,BruteForce,Low,MailServer-05,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-01 23:32:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
362,BruteForce,High,DomainController-01,10,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-23 14:09:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
363,BruteForce,Medium,MailServer-05,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-18 04:05:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
364,BruteForce,Low,LaptopUser-10,2,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-14 01:43:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
365,BruteForce,High,WebServer-03,7,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-17 08:35:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
366,BruteForce,High,DomainController-01,10,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-19 18:41:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
367,BruteForce,Low,DatabaseServer-04,9,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-11 01:13:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
368,BruteForce,Low,LaptopUser-10,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-04 10:43:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
369,Malware,Critical,LaptopUser-10,2,CVE-2024-21412,9.8,False,No prior incidents,T1059,Command and Scripting Interpreter,2024-11-14 16:01:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
370,BruteForce,High,Workstation-07,4,CVE-2024-49563,7.3,False,Isolated failed login,T1110,Brute Force,2024-11-25 07:15:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
371,BruteForce,Low,LaptopUser-09,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-07 05:50:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
372,BruteForce,Low,LaptopUser-09,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-19 21:14:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
373,BruteForce,Low,LaptopUser-10,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-15 04:01:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
374,BruteForce,Low,Workstation-08,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-24 20:24:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
375,BruteForce,High,Workstation-07,4,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-13 20:51:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
376,BruteForce,Low,MailServer-05,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-28 07:09:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
377,BruteForce,High,DatabaseServer-04,9,CVE-2024-49563,7.3,False,Isolated failed login,T1110,Brute Force,2024-11-14 09:28:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
378,BruteForce,Low,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-25 00:35:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
379,BruteForce,Low,DatabaseServer-04,9,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-26 17:38:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
380,Malware,High,WebServer-03,7,CVE-2024-38112,8.8,True,Similar incident 2 months ago on same subnet,T1059,Command and Scripting Interpreter,2024-11-04 20:46:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
381,Malware,Low,FileServer-02,8,None,0.0,True,Similar incident 2 months ago on same subnet,T1059,Command and Scripting Interpreter,2024-11-30 11:24:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
382,BruteForce,Medium,MailServer-05,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-19 19:17:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
383,BruteForce,Low,DatabaseServer-04,9,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-11 18:46:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
384,BruteForce,Low,FileServer-02,8,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-14 05:00:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
385,BruteForce,Low,LaptopUser-10,2,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-15 07:28:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
386,BruteForce,Low,LaptopUser-10,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-30 21:12:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
387,BruteForce,Low,Workstation-07,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-30 21:40:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
388,BruteForce,Low,FileServer-02,8,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-18 00:23:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
389,BruteForce,Medium,LaptopUser-10,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-24 17:01:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
390,BruteForce,Low,FileServer-02,8,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-30 19:04:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
391,BruteForce,Low,Workstation-07,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-14 04:15:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
392,BruteForce,Medium,Workstation-07,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-26 18:30:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
393,BruteForce,Low,Workstation-07,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-16 14:44:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
394,BruteForce,High,DatabaseServer-04,9,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-29 07:42:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
395,BruteForce,Medium,WebServer-03,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-28 20:25:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
396,BruteForce,High,Workstation-07,4,CVE-2024-49563,7.3,False,Isolated failed login,T1110,Brute Force,2024-11-12 06:14:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
397,BruteForce,Low,LaptopUser-10,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-17 05:25:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
398,BruteForce,Critical,LaptopUser-09,2,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-02 07:30:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
399,BruteForce,Low,DatabaseServer-04,9,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-07 07:22:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
400,BruteForce,Medium,FileServer-02,8,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-05 09:28:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
401,BruteForce,Low,DatabaseServer-04,9,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-06 03:01:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
402,BruteForce,Critical,DomainController-01,10,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-24 19:10:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
403,BruteForce,Low,Workstation-08,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-09 02:11:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
404,BruteForce,Low,WebServer-03,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-20 10:37:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
405,BruteForce,Critical,FileServer-02,8,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-12-01 06:51:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
406,BruteForce,Critical,LaptopUser-09,2,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-09 15:29:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
407,BruteForce,Medium,Workstation-08,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-26 17:24:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
408,BruteForce,Low,AppServer-06,6,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-27 14:11:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
409,BruteForce,Low,MailServer-05,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-29 22:08:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
410,BruteForce,Low,DatabaseServer-04,9,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-23 01:24:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
411,BruteForce,Low,Workstation-07,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-28 08:34:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
412,BruteForce,Low,DomainController-01,10,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-13 13:08:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
413,BruteForce,Low,LaptopUser-10,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-01 15:31:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
414,BruteForce,Medium,LaptopUser-09,2,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-30 11:31:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
415,BruteForce,Critical,Workstation-08,4,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-02 13:50:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
416,BruteForce,Critical,MailServer-05,7,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-08 10:49:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
417,BruteForce,Low,Workstation-08,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-25 16:07:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
418,BruteForce,Medium,AppServer-06,6,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-20 01:34:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
419,BruteForce,Low,FileServer-02,8,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-20 10:16:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
420,BruteForce,Medium,Workstation-08,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-11 08:13:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
421,BruteForce,Low,AppServer-06,6,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-08 07:39:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
422,BruteForce,Medium,FileServer-02,8,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-23 23:17:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
423,BruteForce,Low,MailServer-05,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-23 04:57:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
424,BruteForce,High,Workstation-07,4,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-29 05:08:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
425,BruteForce,Low,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-30 02:25:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
426,BruteForce,Low,MailServer-05,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-04 11:40:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
427,BruteForce,Low,Workstation-07,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-30 21:59:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
428,BruteForce,Low,Workstation-08,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-05 05:46:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
429,BruteForce,High,AppServer-06,6,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-18 05:13:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
430,BruteForce,Low,Workstation-08,4,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-13 08:21:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
431,BruteForce,Low,Workstation-08,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-03 07:02:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
432,BruteForce,Low,Workstation-08,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-07 23:28:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
433,DataExfiltration,High,Workstation-07,4,CVE-2024-30103,8.8,True,Unusual outbound traffic spike last week,T1041,Exfiltration Over C2 Channel,2024-11-06 21:56:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
434,BruteForce,High,MailServer-05,7,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-11 22:05:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
435,Malware,Low,DomainController-01,10,None,0.0,True,Similar incident 2 months ago on same subnet,T1059,Command and Scripting Interpreter,2024-12-01 02:48:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
436,BruteForce,Low,DatabaseServer-04,9,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-06 21:37:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
437,BruteForce,Low,WebServer-03,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-06 09:55:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
438,BruteForce,Critical,DatabaseServer-04,9,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-05 14:06:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
439,Malware,Low,DomainController-01,10,None,0.0,True,Similar incident 2 months ago on same subnet,T1059,Command and Scripting Interpreter,2024-11-06 22:41:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
440,BruteForce,Low,LaptopUser-09,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-28 23:10:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
441,BruteForce,Low,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-20 03:55:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
442,Malware,Medium,DomainController-01,10,None,0.0,True,Similar incident 2 months ago on same subnet,T1059,Command and Scripting Interpreter,2024-11-17 15:22:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
443,BruteForce,Critical,DomainController-01,10,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-04 20:15:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
444,BruteForce,Low,LaptopUser-10,2,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-30 17:01:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
445,BruteForce,Critical,MailServer-05,7,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-22 23:12:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
446,BruteForce,Critical,WebServer-03,7,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-06 01:15:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
447,BruteForce,High,LaptopUser-09,2,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-14 18:08:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
448,BruteForce,Low,Workstation-07,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-21 08:49:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
449,BruteForce,Low,WebServer-03,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-03 19:50:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
450,BruteForce,Medium,LaptopUser-09,2,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-18 09:05:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
451,BruteForce,Low,DomainController-01,10,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-04 14:32:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
